LOCATION:  P4
TEST TYPE:  All
DATES:   1/01/15 to 11/10/15
Date ,Skid ID ,Skid ID2 ,Line ,Product ,Lot Code ,Test Type ,Prim. Resin ,% ,Sec. Resin ,% ,Additive 1 ,% ,Additive 2 ,% ,Additive 3 ,% ,Array ,Dart Spec ,Dart Offline ,Dart Ratio ,Tear Spec ,MD Tear Offline ,MD Tear Ratio ,TD Tear Offline ,TD Tear Ratio ,Opacity ,Gauge Spec ,Min ,Avg. ,Range ,Low ,Gauge CoV ,Gauge Retest ,QA Tag Number1 ,QA Tag Number2 ,Comment ,Dart 1 Day ,Dart 2 Weeks ,Dart 3 Months ,Tear 1 Day ,Tear 2 Weeks ,Tear 3 Months
2015/01/17 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 017151     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0364 ,   .989 , 00300 , 00503 ,  1.676 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .350 ,    .690 ,      ,         ,         ,         , ID 19691179-78 DART RT490 ,      ,      ,      ,       ,       ,
2015/01/17 , 0019691177 , 0019691176 , 436  , DSRS913W-1      , 017153     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0442 ,  1.201 , 00300 , 00467 ,  1.556 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .260 ,    .720 ,      ,         ,         ,         , 19691177-76               ,      ,      ,      ,       ,       ,
2015/01/18 , 0019691172 , 0019691173 , 436  , DSRS913W-1      , 018151     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00519 ,  1.730 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .310 ,    .750 ,      ,         ,         ,         , 19691172-73               ,      ,      ,      ,       ,       ,
2015/01/18 , 0019691170 , 0019691171 , 436  , DSRS913W-1      , 018151     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00509 ,  1.696 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .440 ,    .620 ,      ,         ,         ,         , 19691170-71               ,      ,      ,      ,       ,       ,
2015/01/18 , 0019691169 , 0019691168 , 436  , DSRS913W-1      , 018153     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00464 ,  1.546 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .260 ,    .720 ,      ,         ,         ,         , 19691169-68               ,      ,      ,      ,       ,       ,
2015/01/19 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 019154     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00469 ,  1.563 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .490 ,    .740 ,      ,         ,         ,         , 19702579-78 41263-62      ,      ,      ,      ,       ,       ,
2015/01/19 , 0019702582 , 0019702583 , 436  , DSRS913W-1      , 019152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00401 ,  1.336 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .380 ,    .690 ,      ,         ,         ,         , ID 19702582-83            ,      ,      ,      ,       ,       ,
2015/01/19 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 019152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00510 ,  1.700 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .780 ,    .320 ,    .620 ,      ,         ,         ,         , ID 19702580-81  41259-60  ,      ,      ,      ,       ,       ,
2015/01/20 , 0019708176 , 0019708175 , 436  , DSRS913W-1      , 020152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00383 ,  1.276 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .390 ,    .670 ,      ,         ,         ,         , S19708176-75              ,      ,      ,      ,       ,       ,
2015/01/20 , 0019708174 , 0019708173 , 436  , DSRS913W-1      , 020152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00402 ,  1.340 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .340 ,    .710 ,      ,         ,         ,         , S19708174-73              ,      ,      ,      ,       ,       ,
2015/01/21 , 0019708159 , 0019708160 , 436  , DSRS913W-1      , 021154     ,   , LT74107         ,  95.00 , A059            ,   4.00 , C012            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00531 ,  1.770 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .380 ,    .700 ,      ,         ,         ,         , 19708159-60               ,      ,      ,      ,       ,       ,
2015/01/21 , 0019708167 , 0019708168 , 436  , DSRS913W-1      , 021152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00436 ,  1.453 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .400 ,    .700 ,      ,         ,         ,         , ID 19708167-68            ,      ,      ,      ,       ,       ,
2015/01/21 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 021152     ,   , LT74107         ,  95.00 , C012            ,   4.00 , A059            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0508 ,  1.380 , 00300 , 00466 ,  1.553 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .490 ,    .730 ,      ,         ,         ,         , ID 19708165-66  41313-14  ,      ,      ,      ,       ,       ,
2015/01/22 , 0019708150 , 0019708151 , 436  , DSRS913W-1      , 022154     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00578 ,  1.926 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .470 ,    .690 ,      ,         ,         ,         , 19708150-51               ,      ,      ,      ,       ,       ,
2015/01/22 , 0019708156 , 0019708155 , 436  , DSRS913W-1      , 022152     ,   , LT74107         ,  95.00 , A059            ,   4.00 , C012            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00336 ,  1.120 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .330 ,    .700 ,      ,         ,         ,         , S19708156-55              ,      ,      ,      ,       ,       ,
2015/01/22 , 0019708154 , 0019708153 , 436  , DSRS913W-1      , 022152     ,   , LT74107         ,  95.00 , A059            ,   4.00 , C012            ,   1.00 ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00326 ,  1.086 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .350 ,    .650 ,      ,         ,         ,         , S19708154-53              ,      ,      ,      ,       ,       ,
2015/01/23 , 0019708140 , 0019708139 , 436  , DSRS913W-1      , 023153     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0424 ,  1.152 , 00300 , 00409 ,  1.363 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .300 ,    .720 ,      ,         ,         ,         , 19708140-39               ,      ,      ,      ,       ,       ,
2015/01/23 , 0019708146 , 0019708145 , 436  , DSRS913W-1      , 023151     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00337 ,  1.123 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .320 ,    .710 ,      ,         ,         ,         , S19708146-45              ,      ,      ,      ,       ,       ,
2015/01/23 , 0019708144 , 0019708143 , 436  , DSRS913W-1      , 023151     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0508 ,  1.380 , 00300 , 00326 ,  1.086 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .420 ,    .680 ,      ,         ,         ,         , S19708144-43              ,      ,      ,      ,       ,       ,
2015/01/23 , 0019708142 , 0019708141 , 436  , DSRS913W-1      , 023151     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00310 ,  1.033 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .660 ,      ,         ,         ,         , S19708142-41              ,      ,      ,      ,       ,       ,
2015/01/24 , 0019708136 , 0019708135 , 436  , DSRS913W-1      , 024151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00451 ,  1.503 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .350 ,    .650 ,      ,         ,         ,         , ID 19708136-35            ,      ,      ,      ,       ,       ,
2015/01/24 , 0019708133 , 0019708132 , 436  , DSRS913W-1      , 024151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00351 ,  1.170 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .430 ,    .630 ,      ,         ,         ,         , ID 19708133-32            ,      ,      ,      ,       ,       ,
2015/01/24 , 0019708131 , 0019708130 , 436  , DSRS913W-1      , 024151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00395 ,  1.316 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .370 ,    .720 ,      ,         ,         ,         , ID 19708131-30            ,      ,      ,      ,       ,       ,
2015/01/24 , 0019732961 , 0019732962 , 436  , DSRS913W-1      , 024153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00490 ,  1.633 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .230 ,    .760 ,      ,         ,         ,         , 19732961-62               ,      ,      ,      ,       ,       ,
2015/01/25 , 0019732958 , 0019732957 , 436  , DSRS913W-1      , 025151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00414 ,  1.380 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .420 ,    .680 ,      ,         ,         ,         , 19732958-57               ,      ,      ,      ,       ,       ,
2015/01/25 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 025151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0442 ,  1.201 , 00300 , 00424 ,  1.413 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .570 ,    .570 ,      ,         ,         ,         , 19732956-55 H40768-67     ,      ,      ,      ,       ,       ,
2015/01/25 , 0019734218 , 0019734217 , 436  , DSRS913W-1      , 025153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0412 ,  1.119 , 00300 , 00566 ,  1.886 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .430 ,    .640 ,      ,         ,         ,         , 19734218-17               ,      ,      ,      ,       ,       ,
2015/01/26 , 0019734214 , 0019734213 , 436  , DSRS913W-1      , 026151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0370 ,  1.005 , 00300 , 00356 ,  1.186 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .390 ,    .640 ,      ,         ,         ,         , ID 19734214-13            ,      ,      ,      ,       ,       ,
2015/01/26 , 0019734212 , 0019734211 , 436  , DSRS913W-1      , 026151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00428 ,  1.426 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .380 ,    .620 ,      ,         ,         ,         , ID 19734212-11            ,      ,      ,      ,       ,       ,
2015/01/26 , 0019734210 , 0019734209 , 436  , DSRS913W-1      , 026153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0412 ,  1.119 , 00300 , 00441 ,  1.470 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .420 ,    .650 ,      ,         ,         ,         , 19734210-09               ,      ,      ,      ,       ,       ,
2015/01/27 , 0019734198 , 0019734199 , 436  , DSRS913W-1      , 027154     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00532 ,  1.773 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .340 ,    .720 ,      ,         ,         ,         , 19734198-99               ,      ,      ,      ,       ,       ,
2015/01/27 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 027152     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00430 ,  1.433 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .480 ,    .600 ,      ,         ,         ,         , ID 19734203-04  41489-90  ,      ,      ,      ,       ,       ,
2015/01/27 , 0019734201 , 0019734202 , 436  , DSRS913W-1      , 027152     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00483 ,  1.610 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .460 ,    .710 ,      ,         ,         ,         , ID 19734201-02            ,      ,      ,      ,       ,       ,
2015/01/28 , 0019750048 , 0019750047 , 436  , DSRS913W-1      , 028154     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00516 ,  1.720 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .440 ,    .750 ,      ,         ,         ,         , 19750048-47               ,      ,      ,      ,       ,       ,
2015/01/28 , 0019734192 , 0019734193 , 436  , DSRS913W-1      , 028152     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00494 ,  1.646 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .380 ,    .670 ,      ,         ,         ,         , 19734192-93               ,      ,      ,      ,       ,       ,
2015/01/28 , 0019734191 , 0019734190 , 436  , DSRS913W-1      , 028152     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0441 ,  1.198 , 00300 , 00460 ,  1.533 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .450 ,    .710 ,      ,         ,         ,         , 19734191-90               ,      ,      ,      ,       ,       ,
2015/01/29 , 0019750038 , 0019750037 , 436  , DSRS913W-1      , 029154     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00543 ,  1.810 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .350 ,    .670 ,      ,         ,         ,         , 19750038-37               ,      ,      ,      ,       ,       ,
2015/01/29 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 029152     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00408 ,  1.360 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .790 ,    .280 ,    .660 ,      ,         ,         ,         , ID 19750043-44  41684-85  ,      ,      ,      ,       ,       ,
2015/01/29 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 029152     ,   , LT74107         ,  96.00 , C012            ,   4.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00426 ,  1.420 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .790 ,    .400 ,    .640 ,      ,         ,         ,         , ID 19750041-42  41691-92  ,      ,      ,      ,       ,       ,
2015/01/30 , 0019750029 , 0019750030 , 436  , DSRS913W-1      , 030154     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0508 ,  1.380 , 00300 , 00537 ,  1.790 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .350 ,    .680 ,      ,         ,         ,         , 19750029-30               ,      ,      ,      ,       ,       ,
2015/01/30 , 0019750028 , 0019750027 , 436  , DSRS913W-1      , 030154     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00497 ,  1.656 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .390 ,    .620 ,      ,         ,         ,         , 19750028-27               ,      ,      ,      ,       ,       ,
2015/01/30 , 0019750033 , 0019750034 , 436  , DSRS913W-1      , 030152     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00420 ,  1.400 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .710 ,      ,         ,         ,         , 19750033-34               ,      ,      ,      ,       ,       ,
2015/01/30 , 0019750032 , 0019750031 , 436  , DSRS913W-1      , 030152     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00468 ,  1.560 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .370 ,    .700 ,      ,         ,         ,         , 19750032-31               ,      ,      ,      ,       ,       ,
2015/01/31 , 0019750023 , 0019750024 , 436  , DSRS913W-1      , 031151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00365 ,  1.216 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .450 ,    .700 ,      ,         ,         ,         , ID 19750023-24            ,      ,      ,      ,       ,       ,
2015/01/31 , 0019750021 , 0019750022 , 436  , DSRS913W-1      , 031151     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00516 ,  1.720 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .410 ,    .660 ,      ,         ,         ,         , ID 19750021-22            ,      ,      ,      ,       ,       ,
2015/01/31 , 0019750020 , 0019750019 , 436  , DSRS913W-1      , 031153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00427 ,  1.423 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .290 ,    .720 ,      ,         ,         ,         , 19750020-19               ,      ,      ,      ,       ,       ,
2015/02/01 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 032151     ,   , LT74107         ,  97.00 , C013            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0388 ,  1.054 , 00300 , 00259 ,   .863 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .420 ,    .670 ,      ,         ,         ,         , ID 1975016-15             ,      ,      ,      ,       ,       ,
2015/02/01 , 0019750014 , 0019750013 , 436  , DSRS913W-1      , 032151     ,   , LT74107         ,  97.00 , C013            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00340 ,  1.133 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .360 ,    .700 ,      ,         ,         ,         , ID 19750014-13            ,      ,      ,      ,       ,       ,
2015/02/02 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 033153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0388 ,  1.054 , 00300 , 00554 ,  1.846 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .370 ,    .700 ,      ,         ,         ,         , 19773560-61  HT 39812-13  ,      ,      ,      ,       ,       ,
2015/02/02 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 033153     ,   , LT74107         ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0388 ,  1.054 , 00300 , 00551 ,  1.836 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .320 ,    .730 ,      ,         ,         ,         , 19773559-58HT40899-40900  ,      ,      ,      ,       ,       ,
